point_dir,route_kind,artifact_role,artifact_path,expected_size_bytes,actual_size_bytes,expected_sha256,actual_sha256,integrity_status
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p003_T40_1000ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p003_T40_1000ppm_fit\runtime_config_snapshot.json,36105,36105,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p003_T40_1000ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p003_T40_1000ppm_fit\samples_machine_readable.csv,48173,48173,c273853f4376bc66f63de07a20b8abf8ab8e03b297bf5d7cb7594bfdcb4591db,c273853f4376bc66f63de07a20b8abf8ab8e03b297bf5d7cb7594bfdcb4591db,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit\formal_open_flow_route_timing.json,566,566,c486d48836550c36bee66f3170b3909909f5bb22c78129c84a432fb083834811,c486d48836550c36bee66f3170b3909909f5bb22c78129c84a432fb083834811,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit\formal_open_flow_sidecar_metadata.json,1200,1200,6fb1a3a92f1a482ad8060e4f0c5993e32fc437bcb27a8122e397a3eea9ca5cf4,6fb1a3a92f1a482ad8060e4f0c5993e32fc437bcb27a8122e397a3eea9ca5cf4,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit\frame_quality_summary.csv,171,171,e93dca7fcdacb8b1949b0c76ed8df0019eeaaea0c2e87834802096caf367e3de,e93dca7fcdacb8b1949b0c76ed8df0019eeaaea0c2e87834802096caf367e3de,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit\runtime_config_snapshot.json,36105,36105,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p004_T30_0ppm_fit\samples_machine_readable.csv,47880,47880,db2588b1d2ab75f1807bff5eb13784302e1c711d39e013f47f1f63474ba03606,db2588b1d2ab75f1807bff5eb13784302e1c711d39e013f47f1f63474ba03606,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit\formal_open_flow_route_timing.json,570,570,530b774330ea323b815a6828dd2bf56d804a90a160543b23d26409937da8d750,530b774330ea323b815a6828dd2bf56d804a90a160543b23d26409937da8d750,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,c633b291bdf5b34cf73ac24a3f1ad2e259c31edb0813f8bcb60fd78f54c75116,c633b291bdf5b34cf73ac24a3f1ad2e259c31edb0813f8bcb60fd78f54c75116,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit\frame_quality_summary.csv,173,173,3fa8bd4d04793ce4914370f5f97d7cdb7f83adaba2c4abfe32c1eaaa1e0b40f4,3fa8bd4d04793ce4914370f5f97d7cdb7f83adaba2c4abfe32c1eaaa1e0b40f4,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit\runtime_config_snapshot.json,36105,36105,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p005_T30_100ppm_fit\samples_machine_readable.csv,47973,47973,9249813f68d756da304e7faba7670ecacce44d817d1d8144cac16069cb10d8d7,9249813f68d756da304e7faba7670ecacce44d817d1d8144cac16069cb10d8d7,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit\formal_open_flow_route_timing.json,570,570,b793172a8e42e702d936b06ae4ea37546d5c8c1398a1cfad625eff5039cb1da3,b793172a8e42e702d936b06ae4ea37546d5c8c1398a1cfad625eff5039cb1da3,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit\formal_open_flow_sidecar_metadata.json,1204,1204,c64c411707152841590643ecce5804920af5d38012e48456872707952e6d7ca5,c64c411707152841590643ecce5804920af5d38012e48456872707952e6d7ca5,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit\frame_quality_summary.csv,173,173,5a899716325d500815f8e1c4f61879159c345b8fafbf78b528a5d1d2a02f11ad,5a899716325d500815f8e1c4f61879159c345b8fafbf78b528a5d1d2a02f11ad,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit\runtime_config_snapshot.json,36105,36105,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p006_T30_200ppm_fit\samples_machine_readable.csv,48050,48050,4e0517b8fef0a353e15e96ea8004998636c92fb1cd5dd2223ab18cf34ba5f032,4e0517b8fef0a353e15e96ea8004998636c92fb1cd5dd2223ab18cf34ba5f032,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit\formal_open_flow_route_timing.json,570,570,82f617d1066c4d5c5f7eec2d55f45191c8e08a8666f2cb554f59dc63acf08b5f,82f617d1066c4d5c5f7eec2d55f45191c8e08a8666f2cb554f59dc63acf08b5f,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,8f7f1bceff56ec847a3e0a6290b79a2d791efc117071af27e559a75e12d254b5,8f7f1bceff56ec847a3e0a6290b79a2d791efc117071af27e559a75e12d254b5,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit\frame_quality_summary.csv,173,173,cec83b2bfbd0c5ab59194047c42fb31ba4a402bd851ff3ae950a5ddd077b6f4b,cec83b2bfbd0c5ab59194047c42fb31ba4a402bd851ff3ae950a5ddd077b6f4b,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit\runtime_config_snapshot.json,36105,36105,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p007_T30_300ppm_fit\samples_machine_readable.csv,48126,48126,5d2054959105fa19196c06c61487d666525c9a34f4c57a303a927d3a80d4e173,5d2054959105fa19196c06c61487d666525c9a34f4c57a303a927d3a80d4e173,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit\formal_open_flow_route_timing.json,570,570,8667f480eb76da063ee37a8fafd00777cb57af51b286bdcdc7b1d04a1eaed5ed,8667f480eb76da063ee37a8fafd00777cb57af51b286bdcdc7b1d04a1eaed5ed,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit\formal_open_flow_sidecar_metadata.json,1204,1204,50928e71e65c14752a6435b1f8a779d7634816e306c111ba0580ec14a962f2f8,50928e71e65c14752a6435b1f8a779d7634816e306c111ba0580ec14a962f2f8,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit\frame_quality_summary.csv,173,173,8e6b8739936020eaec5f2de70aac04aa10eadadef414b3ab9b46aa6eba6a8051,8e6b8739936020eaec5f2de70aac04aa10eadadef414b3ab9b46aa6eba6a8051,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit\runtime_config_snapshot.json,36105,36105,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p008_T30_400ppm_fit\samples_machine_readable.csv,48016,48016,eecedb64be55715f8f68eb1902484f984cd6971e9beeb25892495dec48dc42b9,eecedb64be55715f8f68eb1902484f984cd6971e9beeb25892495dec48dc42b9,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit\formal_open_flow_route_timing.json,570,570,1cbddac74004a05fafe512cc76f2e27ac9a424cdc6101b6cc5ee13c0403ee411,1cbddac74004a05fafe512cc76f2e27ac9a424cdc6101b6cc5ee13c0403ee411,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,850a15a1cdc76c6fca50cf18b7c16fded1e019c7748bd7276e40a888e5325324,850a15a1cdc76c6fca50cf18b7c16fded1e019c7748bd7276e40a888e5325324,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit\frame_quality_summary.csv,173,173,18f8c68b1c356326b66e7054e4380b2c8211502032f38ac2322e42694a03b8d3,18f8c68b1c356326b66e7054e4380b2c8211502032f38ac2322e42694a03b8d3,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit\runtime_config_snapshot.json,36105,36105,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p009_T30_500ppm_fit\samples_machine_readable.csv,48132,48132,f59d5dfae696887afd18723b68f912f787447e92d386973085b82662ca6f4c63,f59d5dfae696887afd18723b68f912f787447e92d386973085b82662ca6f4c63,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit\formal_open_flow_route_timing.json,570,570,dc84faebeae28879cee0f9da665e68d233d6e0813d2e33fcc1d024242d2dd191,dc84faebeae28879cee0f9da665e68d233d6e0813d2e33fcc1d024242d2dd191,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit\formal_open_flow_sidecar_metadata.json,1204,1204,f88f4b1b1a4a2d1cb683b0047a8f767db7004ed0a60622ba273de8e9628af3e7,f88f4b1b1a4a2d1cb683b0047a8f767db7004ed0a60622ba273de8e9628af3e7,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit,co2,frame_quality_summary.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit\frame_quality_summary.csv,173,173,b4443da56b2deceb4679e81f52c97f4cce9e655321c1121f2dc03d75571bd1ef,b4443da56b2deceb4679e81f52c97f4cce9e655321c1121f2dc03d75571bd1ef,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit,co2,runtime_config_snapshot.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit\runtime_config_snapshot.json,36105,36105,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,15b7c23b5725a663a950ff066fcad1f8836972025b79ade75dacddec79e8767e,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit,co2,samples_machine_readable.csv,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p010_T30_600ppm_fit\samples_machine_readable.csv,47999,47999,ed0d0c8ba212790c54f33942e82a6f1544c20caafd8e87cd4b70dfda074281fd,ed0d0c8ba212790c54f33942e82a6f1544c20caafd8e87cd4b70dfda074281fd,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p011_T30_700ppm_fit,co2,formal_open_flow_route_timing.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p011_T30_700ppm_fit\formal_open_flow_route_timing.json,570,570,472a7b0322fe44195053a2668adb4893e4dd2bc93151ad7c793a900e6f8a262c,472a7b0322fe44195053a2668adb4893e4dd2bc93151ad7c793a900e6f8a262c,match
D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p011_T30_700ppm_fit,co2,formal_open_flow_sidecar_metadata.json,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p011_T30_700ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1206,8e0386cdd83d51e3b05825c51de0a20284d283af22cc416636716aa85e7a45ef,8e0386cdd83d51e3b05825c51de0a20284d283af22cc416636716aa85e7a45ef,match
